group_id,icon_name,product_id,score
1,fragrance,992941,97668
1,fragrance,986704,96855
1,fragrance,983217,96686
1,fragrance,485504,95378
1,fragrance,993173,94385
1,fragrance,980215,94275
1,fragrance,992742,92741
1,fragrance,992621,88262
1,fragrance,983219,88130
1,fragrance,956566,87400
1,fragrance,983389,86693
1,fragrance,987759,86487
1,fragrance,984102,85875
1,fragrance,987758,85006
1,fragrance,988655,84986
1,fragrance,992628,81557
1,fragrance,987756,72669
1,fragrance,987617,71488
1,fragrance,983952,55450
1,fragrance,533001,54479
1,fragrance,993922,46471
1,fragrance,993733,45766
2,hot_sale,993330,71616
2,hot_sale,982223,71616
2,hot_sale,993958,71616
2,hot_sale,984197,71616
2,hot_sale,627008,71616
2,hot_sale,994307,71616
2,hot_sale,993850,71616
2,hot_sale,983648,71616
2,hot_sale,993864,71616
2,hot_sale,992321,71616
2,hot_sale,982973,71616
2,hot_sale,993907,71616
2,hot_sale,994049,71616
2,hot_sale,981287,71616
2,hot_sale,981640,71616
2,hot_sale,994301,71616
2,hot_sale,7340,71616
2,hot_sale,153511,71616
2,hot_sale,967571,71616
2,hot_sale,967585,71616
2,hot_sale,985218,71616
2,hot_sale,991726,71616
2,hot_sale,992859,71616
2,hot_sale,994309,71616
2,hot_sale,993335,71616
2,hot_sale,992629,71616
2,hot_sale,991673,71616
2,hot_sale,985738,71616
2,hot_sale,991408,71616
2,hot_sale,1134,71601
2,hot_sale,985929,71572
2,hot_sale,212017,71489
2,hot_sale,354512,71402
2,hot_sale,993242,71369
2,hot_sale,994512,71192
2,hot_sale,981764,71079
2,hot_sale,987984,71076
2,hot_sale,993484,70880
2,hot_sale,734529,70720
2,hot_sale,993704,70690
2,hot_sale,991392,70279
2,hot_sale,993338,57788
2,hot_sale,987994,53508
2,hot_sale,993039,48781
2,hot_sale,994200,44381
2,hot_sale,987702,44214
2,hot_sale,983253,42805
2,hot_sale,989695,42092
2,hot_sale,994383,41151
2,hot_sale,993347,38784
2,new_prod,993969,71616
2,new_prod,993953,71616
2,new_prod,994354,71616
2,new_prod,994099,71616
2,new_prod,993968,71616
2,new_prod,994170,71616
2,new_prod,952560,71616
2,new_prod,994393,71616
2,new_prod,994168,71616
2,new_prod,994392,71616
2,new_prod,994076,71616
2,new_prod,994316,71616
2,new_prod,994169,71616
2,new_prod,994165,71616
2,new_prod,994100,71616
2,new_prod,994095,71616
2,new_prod,994181,71616
2,new_prod,994184,71616
2,new_prod,994182,71616
2,new_prod,982016,71616
2,new_prod,992634,71616
2,new_prod,994167,71616
2,new_prod,994166,71616
2,new_prod,994654,71616
2,new_prod,993967,71616
2,new_prod,994508,71616
2,new_prod,994653,71616
2,new_prod,994536,71616
2,new_prod,994652,71616
2,new_prod,994183,71616
2,new_prod,994546,71616
2,new_prod,994547,71616
2,new_prod,994545,71616
2,new_prod,994185,71616
2,new_prod,994186,71616
2,new_prod,994163,71616
2,new_prod,994443,71616
2,new_prod,994442,71616
2,new_prod,994444,71616
2,serum,988600,71616
2,serum,991392,71616
2,serum,985670,71616
2,serum,896120,71616
2,serum,962390,71616
2,serum,987070,71616
2,serum,993036,71616
2,serum,581625,71616
2,serum,983728,71616
2,serum,979797,71616
2,serum,982890,71616
2,serum,582013,71616
2,serum,985699,71616
2,serum,724131,71616
2,serum,581624,71616
2,serum,845536,71616
2,serum,991405,71616
2,serum,969551,71616
2,serum,989677,71616
2,serum,992942,71616
2,serum,991183,71616
2,serum,990496,71616
2,serum,938014,71596
2,serum,975570,71266
2,serum,991194,71264
2,serum,986561,71257
2,serum,981948,71128
2,serum,980001,71002
2,serum,991943,70551
2,serum,991464,70528
2,serum,949088,70307
2,serum,969795,67496
2,serum,984232,66739
2,serum,883019,65380
2,serum,157502,64787
2,serum,981965,63985
2,serum,994284,63910
2,serum,981987,62334
2,serum,538217,61261
2,serum,952518,61086
2,serum,994267,59639
2,serum,988601,59139
2,serum,967900,58284
2,serum,941502,57478
2,serum,988081,46935
2,serum,992120,45822
2,serum,991307,45406
2,serum,991236,42624
2,serum,986305,40343
2,serum,993170,33522
2,facial_mask,991673,71616
2,facial_mask,549030,71616
2,facial_mask,980030,71616
2,facial_mask,981756,71616
2,facial_mask,993005,71616
2,facial_mask,983868,71616
2,facial_mask,5686,71616
2,facial_mask,987077,71616
2,facial_mask,987071,71616
2,facial_mask,980029,71616
2,facial_mask,980031,71616
2,facial_mask,981759,71616
2,facial_mask,980305,71616
2,facial_mask,986452,71616
2,facial_mask,982774,71616
2,facial_mask,905068,71616
2,facial_mask,981758,71616
2,facial_mask,983347,71616
2,facial_mask,993846,71616
2,facial_mask,983899,71616
2,facial_mask,979916,71616
2,facial_mask,984491,71616
2,facial_mask,990855,71616
2,facial_mask,984626,71616
2,facial_mask,991903,71616
2,facial_mask,905070,71616
2,facial_mask,905084,71616
2,facial_mask,991212,71616
2,facial_mask,982775,71616
2,facial_mask,5687,71615
2,facial_mask,845527,71603
2,facial_mask,983764,71595
2,facial_mask,990490,71586
2,facial_mask,905059,71557
2,facial_mask,833542,71537
2,facial_mask,986451,71521
2,facial_mask,984292,71509
2,facial_mask,5801,71315
2,facial_mask,381540,70975
2,facial_mask,982260,70791
2,facial_mask,878001,70653
2,facial_mask,988806,67947
2,facial_mask,833543,65014
2,facial_mask,450155,61730
2,facial_mask,5818,56558
2,facial_mask,450156,54519
2,facial_mask,983262,51607
2,facial_mask,975674,50104
2,facial_mask,845526,37688
2,facial_mask,985821,36056
2,lip_stick,994307,71616
2,lip_stick,983648,71616
2,lip_stick,982248,71616
2,lip_stick,992321,71616
2,lip_stick,981640,71616
2,lip_stick,994301,71616
2,lip_stick,985216,71616
2,lip_stick,967571,71616
2,lip_stick,993948,71616
2,lip_stick,734501,71616
2,lip_stick,985688,71616
2,lip_stick,354512,71616
2,lip_stick,993754,71616
2,lip_stick,3420,71616
2,lip_stick,983059,71616
2,lip_stick,985738,71616
2,lip_stick,956783,71616
2,lip_stick,741508,71616
2,lip_stick,3651,71616
2,lip_stick,778029,71616
2,lip_stick,6825,71616
2,lip_stick,987845,71616
2,lip_stick,983977,71616
2,lip_stick,985412,71616
2,lip_stick,983653,71614
2,lip_stick,988466,71613
2,lip_stick,984326,71599
2,lip_stick,980182,71597
2,lip_stick,983784,71558
2,lip_stick,988465,70992
2,lip_stick,988233,69018
2,lip_stick,994383,68859
2,lip_stick,991498,67198
2,lip_stick,993500,67180
2,lip_stick,993039,66801
2,lip_stick,983253,66227
2,lip_stick,967577,61528
2,lip_stick,987022,56306
2,lip_stick,984091,51742
2,lip_stick,989863,51030
2,lip_stick,983207,50802
2,lip_stick,992453,50753
2,lip_stick,985213,49261
2,lip_stick,994199,43908
2,lip_stick,989834,43585
2,lip_stick,485509,40619
2,lip_stick,988314,40611
2,lip_stick,990432,40594
2,lip_stick,985654,40341
2,lip_stick,981289,39611
2,fragrance,1134,71616
2,fragrance,992598,71616
2,fragrance,1919,71616
2,fragrance,991724,71616
2,fragrance,989899,71616
2,fragrance,521059,71616
2,fragrance,450183,71616
2,fragrance,992597,71616
2,fragrance,989619,71616
2,fragrance,992703,71616
2,fragrance,991468,71616
2,fragrance,988682,71616
2,fragrance,982203,71616
2,fragrance,992850,71616
2,fragrance,993329,71616
2,fragrance,993190,71615
2,fragrance,990666,71615
2,fragrance,988426,71613
2,fragrance,990669,71604
2,fragrance,989824,71604
2,fragrance,991467,71601
2,fragrance,980214,71581
2,fragrance,983217,71576
2,fragrance,6824,71573
2,fragrance,992748,71542
2,fragrance,545522,71493
2,fragrance,981707,71487
2,fragrance,980154,71457
2,fragrance,992941,71401
2,fragrance,986704,71328
2,fragrance,992846,71326
2,fragrance,980215,70280
2,fragrance,993173,70265
2,fragrance,992621,68142
2,fragrance,983389,68045
2,fragrance,956566,67951
2,fragrance,987759,67462
2,fragrance,983219,67023
2,fragrance,992628,65595
2,fragrance,984102,64778
2,fragrance,988655,64705
2,fragrance,992742,61379
2,fragrance,983952,59595
2,fragrance,993922,58614
2,fragrance,993733,58426
2,fragrance,987758,58199
2,fragrance,987756,57205
2,fragrance,485504,54103
2,fragrance,993187,53485
2,fragrance,824047,40451
3,hot_sale,982223,2435
3,hot_sale,994307,2435
3,hot_sale,993330,2435
3,hot_sale,627008,2435
3,hot_sale,993958,2435
3,hot_sale,993850,2435
3,hot_sale,984197,2435
3,hot_sale,993864,2435
3,hot_sale,983648,2435
3,hot_sale,992321,2435
3,hot_sale,982973,2435
3,hot_sale,7340,2435
3,hot_sale,994309,2435
3,hot_sale,967585,2435
3,hot_sale,981287,2435
3,hot_sale,985218,2435
3,hot_sale,153511,2435
3,hot_sale,992629,2435
3,hot_sale,993907,2435
3,hot_sale,994301,2435
3,hot_sale,967571,2435
3,hot_sale,994049,2435
3,hot_sale,991673,2435
3,hot_sale,985738,2435
3,hot_sale,981640,2435
3,hot_sale,212017,2435
3,hot_sale,994512,2435
3,hot_sale,992859,2435
3,hot_sale,993484,2435
3,hot_sale,734529,2435
3,hot_sale,991726,2435
3,hot_sale,993335,2435
3,hot_sale,354512,2435
3,hot_sale,981764,2435
3,hot_sale,1134,2435
3,hot_sale,991408,2435
3,hot_sale,985929,2434
3,hot_sale,993338,2417
3,hot_sale,993704,2416
3,hot_sale,987984,2414
3,hot_sale,993242,2408
3,hot_sale,991392,2401
3,hot_sale,987994,2386
3,hot_sale,992598,2267
3,hot_sale,994383,2047
3,hot_sale,994200,1808
3,hot_sale,989695,1768
3,hot_sale,988682,1426
3,hot_sale,992850,1412
3,hot_sale,993347,941
3,new_prod,993953,2435
3,new_prod,993969,2435
3,new_prod,994354,2435
3,new_prod,994393,2435
3,new_prod,952560,2435
3,new_prod,993968,2435
3,new_prod,994392,2435
3,new_prod,994099,2435
3,new_prod,994076,2435
3,new_prod,994170,2435
3,new_prod,994168,2435
3,new_prod,994095,2435
3,new_prod,994181,2435
3,new_prod,994184,2435
3,new_prod,994182,2435
3,new_prod,994316,2435
3,new_prod,994169,2435
3,new_prod,994165,2435
3,new_prod,994100,2435
3,new_prod,982016,2435
3,new_prod,992634,2435
3,new_prod,994163,2435
3,new_prod,994652,2435
3,new_prod,994183,2435
3,new_prod,994546,2435
3,new_prod,994547,2435
3,new_prod,994545,2435
3,new_prod,994185,2435
3,new_prod,994186,2435
3,new_prod,993967,2435
3,new_prod,994654,2435
3,new_prod,994653,2435
3,new_prod,994508,2435
3,new_prod,994536,2435
3,new_prod,994167,2435
3,new_prod,994166,2435
3,new_prod,994443,2435
3,new_prod,994442,2435
3,new_prod,994444,2435
3,serum,988600,2435
3,serum,896120,2435
3,serum,987070,2435
3,serum,991392,2435
3,serum,985670,2435
3,serum,962390,2435
3,serum,581625,2435
3,serum,724131,2435
3,serum,979797,2435
3,serum,993036,2435
3,serum,983728,2435
3,serum,985699,2435
3,serum,582013,2435
3,serum,982890,2435
3,serum,581624,2435
3,serum,991405,2435
3,serum,990496,2435
3,serum,989677,2435
3,serum,991183,2435
3,serum,845536,2434
3,serum,969551,2434
3,serum,992942,2432
3,serum,992120,2400
3,serum,991307,2396
3,serum,991236,2392
3,serum,938014,2392
3,serum,986305,2386
3,serum,986561,2385
3,serum,991231,2358
3,serum,983849,2343
3,serum,991464,2342
3,serum,949088,2338
3,serum,980001,2338
3,serum,975570,2328
3,serum,991194,2321
3,serum,883019,2318
3,serum,981948,2307
3,serum,994284,2304
3,serum,986715,2225
3,serum,905075,2090
3,serum,941502,2042
3,serum,991943,1979
3,serum,967900,1911
3,serum,994267,1831
3,serum,988081,1709
3,serum,464002,1590
3,serum,952518,1536
3,serum,986905,1304
3,serum,828554,1289
3,serum,993170,1261
3,facial_mask,991673,2435
3,facial_mask,980030,2435
3,facial_mask,981756,2435
3,facial_mask,993005,2435
3,facial_mask,983868,2435
3,facial_mask,987077,2435
3,facial_mask,5686,2435
3,facial_mask,980029,2435
3,facial_mask,980031,2435
3,facial_mask,987071,2435
3,facial_mask,549030,2435
3,facial_mask,981759,2435
3,facial_mask,905068,2435
3,facial_mask,982774,2435
3,facial_mask,986452,2435
3,facial_mask,983899,2435
3,facial_mask,991903,2435
3,facial_mask,990855,2435
3,facial_mask,984491,2435
3,facial_mask,984626,2435
3,facial_mask,980305,2435
3,facial_mask,905070,2435
3,facial_mask,905084,2435
3,facial_mask,979916,2435
3,facial_mask,991212,2435
3,facial_mask,982775,2435
3,facial_mask,983764,2435
3,facial_mask,990490,2435
3,facial_mask,981758,2434
3,facial_mask,993846,2432
3,facial_mask,983347,2431
3,facial_mask,5687,2428
3,facial_mask,982260,2424
3,facial_mask,905059,2423
3,facial_mask,845527,2418
3,facial_mask,986451,2404
3,facial_mask,833542,2391
3,facial_mask,5801,2388
3,facial_mask,381540,2385
3,facial_mask,984292,2383
3,facial_mask,878001,2317
3,facial_mask,984999,2259
3,facial_mask,988806,2237
3,facial_mask,833543,2206
3,facial_mask,450155,2134
3,facial_mask,450156,1579
3,facial_mask,985821,1402
3,facial_mask,5818,1396
3,facial_mask,985125,1381
3,facial_mask,983262,1265
3,lip_stick,994307,2435
3,lip_stick,983648,2435
3,lip_stick,982248,2435
3,lip_stick,992321,2435
3,lip_stick,734501,2435
3,lip_stick,993754,2435
3,lip_stick,994301,2435
3,lip_stick,985216,2435
3,lip_stick,967571,2435
3,lip_stick,993948,2435
3,lip_stick,956783,2435
3,lip_stick,985738,2435
3,lip_stick,981640,2435
3,lip_stick,985688,2435
3,lip_stick,983059,2435
3,lip_stick,741508,2435
3,lip_stick,3420,2435
3,lip_stick,983653,2435
3,lip_stick,3651,2435
3,lip_stick,987845,2435
3,lip_stick,354512,2435
3,lip_stick,983784,2435
3,lip_stick,988466,2435
3,lip_stick,6825,2435
3,lip_stick,778029,2435
3,lip_stick,988465,2435
3,lip_stick,983977,2435
3,lip_stick,985412,2435
3,lip_stick,985654,2435
3,lip_stick,988314,2434
3,lip_stick,980182,2433
3,lip_stick,984326,2433
3,lip_stick,485509,2433
3,lip_stick,990432,2432
3,lip_stick,967577,2413
3,lip_stick,994383,2394
3,lip_stick,987022,2371
3,lip_stick,991498,2341
3,lip_stick,988233,2340
3,lip_stick,993500,2338
3,lip_stick,993980,2266
3,lip_stick,981323,2208
3,lip_stick,993039,2182
3,lip_stick,983253,2170
3,lip_stick,984091,2094
3,lip_stick,989834,1920
3,lip_stick,985213,1612
3,lip_stick,992453,1518
3,lip_stick,994199,1138
3,lip_stick,988072,1032
3,fragrance,1134,2435
3,fragrance,1919,2435
3,fragrance,991724,2435
3,fragrance,989899,2435
3,fragrance,992598,2435
3,fragrance,992597,2435
3,fragrance,521059,2435
3,fragrance,989619,2435
3,fragrance,992703,2435
3,fragrance,991468,2435
3,fragrance,988682,2435
3,fragrance,990669,2435
3,fragrance,983217,2435
3,fragrance,992850,2435
3,fragrance,993190,2435
3,fragrance,545522,2435
3,fragrance,990666,2435
3,fragrance,988426,2435
3,fragrance,982203,2435
3,fragrance,450183,2434
3,fragrance,993329,2434
3,fragrance,485504,2434
3,fragrance,989824,2433
3,fragrance,980214,2433
3,fragrance,991467,2432
3,fragrance,981707,2431
3,fragrance,992748,2429
3,fragrance,6824,2413
3,fragrance,983219,2407
3,fragrance,988655,2401
3,fragrance,992941,2395
3,fragrance,980215,2362
3,fragrance,984102,2358
3,fragrance,987758,2357
3,fragrance,986704,2345
3,fragrance,987756,2345
3,fragrance,992846,2342
3,fragrance,980154,2335
3,fragrance,956566,2310
3,fragrance,987759,2193
3,fragrance,983389,2155
3,fragrance,987617,2148
3,fragrance,992742,2118
3,fragrance,993173,2103
3,fragrance,992621,1859
3,fragrance,984079,1785
3,fragrance,3900,1670
3,fragrance,992628,1581
3,fragrance,991114,1402
3,fragrance,533001,1274
4,hot_sale,993330,72805
4,hot_sale,982223,72805
4,hot_sale,993958,72805
4,hot_sale,984197,72805
4,hot_sale,627008,72805
4,hot_sale,994307,72805
4,hot_sale,993850,72805
4,hot_sale,983648,72805
4,hot_sale,993864,72805
4,hot_sale,982973,72805
4,hot_sale,992321,72805
4,hot_sale,993907,72805
4,hot_sale,981640,72805
4,hot_sale,7340,72805
4,hot_sale,981287,72805
4,hot_sale,967571,72805
4,hot_sale,967585,72805
4,hot_sale,994301,72805
4,hot_sale,153511,72805
4,hot_sale,994049,72805
4,hot_sale,994309,72805
4,hot_sale,985218,72805
4,hot_sale,991673,72805
4,hot_sale,992859,72805
4,hot_sale,991726,72805
4,hot_sale,985738,72805
4,hot_sale,993335,72805
4,hot_sale,992629,72805
4,hot_sale,991408,72803
4,hot_sale,1134,72796
4,hot_sale,985929,72689
4,hot_sale,993242,72681
4,hot_sale,212017,72681
4,hot_sale,994512,72642
4,hot_sale,354512,72435
4,hot_sale,993484,72317
4,hot_sale,987984,72299
4,hot_sale,981764,72281
4,hot_sale,991392,72147
4,hot_sale,734529,72096
4,hot_sale,993704,72005
4,hot_sale,993338,69714
4,hot_sale,987994,68534
4,hot_sale,992598,50948
4,hot_sale,993039,39039
4,hot_sale,989695,38954
4,hot_sale,994161,36695
4,hot_sale,983253,36549
4,hot_sale,994200,34960
4,hot_sale,994060,33752
4,new_prod,993969,72805
4,new_prod,993953,72805
4,new_prod,994354,72805
4,new_prod,993968,72805
4,new_prod,994099,72805
4,new_prod,994393,72805
4,new_prod,952560,72805
4,new_prod,994170,72805
4,new_prod,994392,72805
4,new_prod,994168,72805
4,new_prod,994076,72805
4,new_prod,994316,72805
4,new_prod,994169,72805
4,new_prod,994165,72805
4,new_prod,994095,72805
4,new_prod,994100,72805
4,new_prod,994181,72805
4,new_prod,994184,72805
4,new_prod,994182,72805
4,new_prod,982016,72805
4,new_prod,992634,72805
4,new_prod,994654,72805
4,new_prod,994653,72805
4,new_prod,994508,72805
4,new_prod,994536,72805
4,new_prod,993967,72805
4,new_prod,994167,72805
4,new_prod,994166,72805
4,new_prod,994652,72805
4,new_prod,994183,72805
4,new_prod,994546,72805
4,new_prod,994547,72805
4,new_prod,994545,72805
4,new_prod,994185,72805
4,new_prod,994186,72805
4,new_prod,994163,72805
4,new_prod,994443,72805
4,new_prod,994442,72805
4,new_prod,994444,72805
4,serum,988600,72805
4,serum,985670,72805
4,serum,896120,72805
4,serum,991392,72805
4,serum,987070,72805
4,serum,962390,72805
4,serum,993036,72805
4,serum,581625,72805
4,serum,979797,72805
4,serum,845536,72805
4,serum,582013,72805
4,serum,969551,72805
4,serum,983728,72805
4,serum,985699,72805
4,serum,724131,72805
4,serum,991405,72805
4,serum,982890,72805
4,serum,581624,72805
4,serum,992942,72805
4,serum,991183,72805
4,serum,990496,72805
4,serum,989677,72798
4,serum,938014,72579
4,serum,986561,72175
4,serum,980001,71867
4,serum,975570,71325
4,serum,991464,71279
4,serum,991194,71230
4,serum,949088,71033
4,serum,981948,70659
4,serum,991943,70195
4,serum,984232,66859
4,serum,883019,65486
4,serum,157502,64583
4,serum,969795,61952
4,serum,952518,56911
4,serum,994284,56371
4,serum,981965,55741
4,serum,538217,55333
4,serum,992120,53804
4,serum,991307,53373
4,serum,988601,52926
4,serum,991236,52163
4,serum,941502,51752
4,serum,986305,50383
4,serum,981987,49901
4,serum,994267,49503
4,serum,967900,48060
4,serum,991231,42972
4,serum,988081,41459
4,facial_mask,991673,72805
4,facial_mask,980030,72805
4,facial_mask,981756,72805
4,facial_mask,993005,72805
4,facial_mask,983868,72805
4,facial_mask,5686,72805
4,facial_mask,987077,72805
4,facial_mask,549030,72805
4,facial_mask,987071,72805
4,facial_mask,980029,72805
4,facial_mask,980031,72805
4,facial_mask,981759,72805
4,facial_mask,981758,72805
4,facial_mask,983347,72805
4,facial_mask,986452,72805
4,facial_mask,905068,72805
4,facial_mask,982774,72805
4,facial_mask,983899,72805
4,facial_mask,990855,72805
4,facial_mask,984626,72805
4,facial_mask,991903,72805
4,facial_mask,984491,72805
4,facial_mask,905070,72805
4,facial_mask,980305,72805
4,facial_mask,991212,72805
4,facial_mask,905084,72805
4,facial_mask,979916,72805
4,facial_mask,982775,72805
4,facial_mask,993846,72802
4,facial_mask,5687,72797
4,facial_mask,983764,72750
4,facial_mask,990490,72719
4,facial_mask,845527,72589
4,facial_mask,833542,72493
4,facial_mask,984292,72468
4,facial_mask,905059,72037
4,facial_mask,986451,71892
4,facial_mask,381540,71621
4,facial_mask,982260,71599
4,facial_mask,5801,71000
4,facial_mask,878001,69883
4,facial_mask,988806,65941
4,facial_mask,833543,62204
4,facial_mask,450155,52579
4,facial_mask,5818,51654
4,facial_mask,985125,50551
4,facial_mask,985821,49104
4,facial_mask,975674,46715
4,facial_mask,450156,44375
4,facial_mask,983262,40788
4,lip_stick,994307,72805
4,lip_stick,983648,72805
4,lip_stick,982248,72805
4,lip_stick,992321,72805
4,lip_stick,734501,72805
